codigoCredito,codigoOficina,tipoCredito,sector,destinoCredito,fechaAperturaMin,fechaAperturaMax,montoApertura,numeroCuotas,interes,condicionCredito,esDeudor,cuentaUnica,periodos
001710060557,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-08,2018-03-08,22000.0,24,6365.76,NORMAL,1,1,sem4
001710060615,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2018-03-09,2018-03-09,2078.0,12,471.01,NORMAL,0,1,sem2
001710060565,001,RECURRENTE,CONSUMO,CONSUMO,2018-03-08,2018-03-08,2078.0,12,455.74,NORMAL,0,1,sem2
001710060649,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-09-28,2018-03-09,35000.0,36,13862.91,NORMAL,0,1,sem6
001710060532,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-29,2018-03-08,22059.0,24,6712.97,NORMAL,0,1,sem4
001710060698,001,RECURRENTE,CONSUMO,CONSUMO,2017-03-30,2018-03-09,5000.0,18,1660.8,VENCIDO,1,1,sem3
001710060680,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-09,2018-03-09,10059.0,12,1379.57,NORMAL,0,1,sem2
001710060722,001,RECURRENTE,PYMES,CTINFORMAL,2017-04-17,2018-03-10,70058.0,18,9563.76,NORMAL,0,1,sem3
001710060862,001,RECUPERADO,PYMES,CTINFORMAL,2018-03-13,2018-03-13,10059.0,12,1673.79,NORMAL,0,1,sem2
001710060656,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-05,2018-03-10,2058.5,12,628.49,NORMAL,1,1,sem2
001710060631,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-11-08,2018-03-09,10058.5,18,3312.04,NORMAL,1,1,sem3
001710060748,001,RECURRENTE,PYMES,AFINFORMAL,2017-04-06,2018-03-09,5000.0,12,1018.64,NORMAL,0,0,sem2
001710060805,001,RECURRENTE,PYMES,AFINFORMAL,2017-05-31,2018-03-10,34000.0,36,11123.56,NORMAL,0,1,sem6
001710060821,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-28,2018-04-23,1058.5,12,246.24,NORMAL,0,0,sem2
001710060706,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-10,2018-03-10,1000.0,12,302.8,NORMAL,1,1,sem2
001710060797,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-10-10,2018-03-10,10000.0,12,1599.42,NORMAL,0,1,sem2
001710060839,001,RECURRENTE,PYMES,AFINFORMAL,2017-02-28,2018-03-10,22234.0,36,10336.22,NORMAL,1,1,sem6
001710060847,001,RECUPERADO,PYMES,AFINFORMAL,2018-03-10,2018-03-10,50000.0,36,14381.26,NORMAL,0,1,sem6
001710061019,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-13,2018-03-13,5058.0,24,2315.78,NORMAL,0,1,sem4
001710060870,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-10-21,2018-03-12,5060.0,12,1053.23,NORMAL,1,1,sem2
001710060912,001,RECURRENTE,PYMES,AFINFORMAL,2018-03-12,2018-03-12,2000.0,12,542.78,NORMAL,1,1,sem2
001710060946,001,RECURRENTE,CONSUMO,CONSUMO,2018-03-12,2018-03-12,1078.0,12,354.1,NORMAL,1,1,sem2
001710060904,001,NUEVO,CONSUMO,CONSUMO,2018-03-12,2018-03-12,5000.0,24,2150.16,NORMAL,0,1,sem4
001710061084,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-13,2018-03-13,4000.0,12,985.08,NORMAL,1,1,sem2
001710060938,001,NUEVO,MICROEMPRESA,CTINFORMAL,2018-03-12,2018-03-12,2059.0,12,448.05,NORMAL,1,1,sem2
001710061142,001,RECURRENTE,PYMES,AFINFORMAL,2017-03-09,2018-03-15,10000.0,12,1665.19,NORMAL,0,0,sem2
001710061456,001,RECURRENTE,PYMES,AFINFORMAL,2018-03-16,2018-03-16,60000.0,36,15924.45,NORMAL,0,1,sem6
001710060995,001,RECUPERADO,CONSUMO,CONSUMO,2018-03-13,2018-03-13,4059.0,24,1165.35,NORMAL,0,1,sem4
001710061001,001,RECURRENTE,CONSUMO,CONSUMO,2017-06-06,2018-03-13,3000.0,12,698.34,NORMAL,0,1,sem2
001710060953,001,NUEVO,CONSUMO,CONSUMO,2018-03-12,2018-03-12,2058.5,12,509.24,NORMAL,1,1,sem2
001710061845,001,RECURRENTE,CONSUMO,CONSUMO,2017-04-10,2018-03-20,1000.0,12,272.97,NORMAL,0,1,sem2
001710062454,001,NUEVO,PYMES,AFINFORMAL,2018-03-22,2018-03-22,50234.0,36,13226.2,NORMAL,0,1,sem6
001710060979,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-31,2018-03-12,5000.0,24,2045.13,NORMAL,0,0,sem4
001710061308,001,RECURRENTE,PYMES,AFINFORMAL,2018-03-15,2018-03-15,5059.0,12,1054.5,NORMAL,0,1,sem2
001710061183,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-17,2018-03-19,18058.0,30,6232.51,NORMAL,0,1,sem5
001710061480,001,RECURRENTE,PYMES,AFINFORMAL,2017-12-21,2018-03-16,25000.0,36,11625.09,NORMAL,1,1,sem6
001710061068,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2018-03-13,2018-03-13,2500.0,12,773.05,NORMAL,1,1,sem2
001710061043,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-13,2018-03-13,1058.5,12,319.28,NORMAL,0,1,sem2
001710061670,001,RECURRENTE,CONSUMO,CONSUMO,2017-07-04,2018-03-17,20234.0,36,7131.15,NORMAL,0,1,sem6
001710062165,001,NUEVO,CONSUMO,CONSUMO,2018-03-28,2018-03-28,10000.0,24,5169.14,NORMAL,1,1,sem4
001710061118,001,NUEVO,PYMES,AFINFORMAL,2018-03-14,2018-03-14,3078.0,12,627.59,NORMAL,1,1,sem2
001710061100,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-06-16,2018-03-14,30234.0,36,12029.48,NORMAL,1,1,sem6
001710061076,001,RECURRENTE,CONSUMO,CONSUMO,2017-07-31,2018-03-13,10000.0,12,2029.51,NORMAL,0,1,sem2
001710061209,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2018-03-14,2018-03-14,3078.0,12,670.34,NORMAL,1,1,sem2
001710061159,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-15,2018-03-15,10000.0,12,1888.6,NORMAL,1,1,sem2
001710061225,001,RECURRENTE,CONSUMO,CONSUMO,2017-05-05,2018-03-14,4058.5,12,1124.03,NORMAL,0,0,sem2
001710061191,001,RECURRENTE,PYMES,AFINFORMAL,2017-07-20,2018-04-21,2000.0,12,451.09,NORMAL,0,0,sem2
001710061373,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-15,2018-03-15,20000.0,24,5467.71,NORMAL,0,1,sem4
001710061217,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2018-03-19,2018-03-19,2000.0,12,451.31,NORMAL,0,1,sem2
001710061332,001,RECUPERADO,PYMES,AFINFORMAL,2018-03-15,2018-03-15,50000.0,30,11727.13,NORMAL,1,1,sem5
001710061407,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-20,2018-06-04,5059.0,12,1027.55,NORMAL,0,0,sem2
001710061340,001,RECURRENTE,PYMES,AFINFORMAL,2017-02-23,2018-03-16,30000.0,18,4823.25,NORMAL,0,0,sem3
001710061399,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-08-21,2018-03-15,5058.5,18,2068.97,NORMAL,1,1,sem3
001710061365,001,RECURRENTE,PYMES,CTINFORMAL,2018-03-23,2018-03-23,26750.0,36,11910.06,NORMAL,0,1,sem6
001710061431,001,NUEVO,CONSUMO,CONSUMO,2018-03-15,2018-03-15,800.0,6,147.25,NORMAL,0,1,sem1
001710061803,001,NUEVO,CONSUMO,CONSUMO,2018-03-19,2018-03-19,1500.0,12,395.33,NORMAL,0,1,sem2
001710061753,001,RECUPERADO,CONSUMO,CONSUMO,2018-03-19,2018-03-19,1078.0,12,264.15,NORMAL,0,1,sem2
001710061464,001,RECUPERADO,CONSUMO,CONSUMO,2018-03-16,2018-03-16,1000.0,12,222.27,NORMAL,0,1,sem2
001710061472,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-09-21,2018-03-16,5000.0,12,1132.38,NORMAL,1,1,sem2
001710061506,001,RECUPERADO,PYMES,AFINFORMAL,2017-04-21,2018-03-16,40000.0,36,12196.91,NORMAL,1,1,sem6
001710061605,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-20,2018-03-16,6078.0,12,1229.44,NORMAL,0,1,sem2
001710061555,001,RECURRENTE,PYMES,AFINFORMAL,2017-03-17,2018-03-16,35000.0,36,12233.1,NORMAL,0,0,sem6
001710070440,001,NUEVO,CONSUMO,CONSUMO,2018-04-23,2018-04-23,539.0,6,95.56,NORMAL,0,1,sem1
001710061639,001,NUEVO,PYMES,AFINFORMAL,2018-03-16,2018-03-16,30058.0,36,11235.04,NORMAL,0,1,sem6
001710061548,001,NUEVO,CONSUMO,CONSUMO,2018-03-17,2018-03-17,4059.0,18,1235.4,NORMAL,0,1,sem3
001710061589,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-16,2018-03-16,1558.5,12,478.75,NORMAL,0,1,sem2
001710061704,001,RECUPERADO,PYMES,AFINFORMAL,2017-04-15,2018-03-17,23000.0,24,8715.69,NORMAL,0,1,sem4
001710061613,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2018-03-15,2018-03-19,10059.0,36,3987.53,NORMAL,0,1,sem6
001710061514,001,RECUPERADO,CONSUMO,CONSUMO,2018-03-16,2018-03-16,500.0,8,114.01,NORMAL,0,1,sem2
001710061571,001,RECURRENTE,CONSUMO,CONSUMO,2017-10-19,2018-03-16,2000.0,12,262.77,NORMAL,0,1,sem2
001710061522,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-16,2018-03-16,2059.0,12,447.42,NORMAL,0,1,sem2
001710061654,001,RECURRENTE,PYMES,AFINFORMAL,2017-04-12,2018-03-17,20000.0,24,5467.73,NORMAL,0,0,sem4
001710061597,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-10,2018-03-16,30000.0,36,11168.49,NORMAL,1,1,sem6
001710061563,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2018-03-22,2018-03-22,35000.0,36,10735.22,NORMAL,0,1,sem6
001710061688,001,RECUPERADO,PYMES,CTINFORMAL,2018-03-17,2018-03-17,5058.0,6,543.87,NORMAL,0,1,sem1
001710061647,001,RECURRENTE,PYMES,AFFORMAL,2017-04-26,2018-03-17,50000.0,15,5876.37,NORMAL,0,1,sem3
001710061696,001,RECURRENTE,PYMES,AFINFORMAL,2017-04-20,2018-03-19,20000.0,18,3655.25,NORMAL,0,1,sem3
001710061829,001,RECURRENTE,PYMES,AFFORMAL,2017-09-12,2018-03-20,55000.0,36,16768.17,NORMAL,0,1,sem6
001710061712,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-02-28,2018-06-13,1000.0,12,218.86,NORMAL,0,0,sem2
001710061738,001,RECURRENTE,CONSUMO,CONSUMO,2017-03-15,2018-04-11,3000.0,12,718.23,NORMAL,0,0,sem2
001710061720,001,RECURRENTE,CONSUMO,CONSUMO,2017-09-15,2018-03-20,5000.0,12,1012.55,NORMAL,0,1,sem2
001710061779,001,RECURRENTE,CONSUMO,CONSUMO,2017-02-17,2018-03-19,8600.0,24,3706.35,NORMAL,1,1,sem4
001710061746,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-12,2018-03-19,15000.0,18,3727.21,NORMAL,0,1,sem3
001710062116,001,NUEVO,CONSUMO,CONSUMO,2018-03-21,2018-03-21,3078.0,12,694.57,NORMAL,0,1,sem2
001710061852,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-19,2018-03-19,35000.0,36,13853.74,NORMAL,0,1,sem6
001710062447,001,RECUPERADO,CONSUMO,CONSUMO,2018-03-22,2018-03-22,2058.5,12,446.46,NORMAL,0,1,sem2
001710061878,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-20,2018-03-20,5000.0,12,1011.13,NORMAL,0,1,sem2
001710061795,001,NUEVO,MICROEMPRESA,CTINFORMAL,2018-03-19,2018-03-19,500.0,8,111.15,NORMAL,0,1,sem2
001710062603,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-24,2018-03-24,35000.0,24,7536.84,NORMAL,0,1,sem4
001710061837,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2018-03-15,2018-03-21,60000.0,36,16444.98,NORMAL,0,1,sem6
001710062199,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-18,2018-03-21,5000.0,12,1090.45,NORMAL,0,1,sem2
001710062066,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-07-12,2018-06-09,3000.0,12,785.13,NORMAL,0,0,sem2
001710061860,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-20,2018-03-20,2000.0,12,447.77,NORMAL,0,1,sem2
001710061944,001,RECUPERADO,PYMES,CTINFORMAL,2018-03-20,2018-03-20,60000.0,18,7884.96,NORMAL,0,1,sem3
001710061902,001,RECURRENTE,PYMES,CTINFORMAL,2017-02-01,2018-03-20,20000.0,18,4238.21,VENCIDO+120DIAS,1,1,sem3
001710061886,001,RECUPERADO,PYMES,AFINFORMAL,2018-03-20,2018-03-20,13000.0,17,2762.92,NORMAL,0,1,sem3
001710062280,001,RECURRENTE,CONSUMO,CONSUMO,2018-03-22,2018-03-22,25000.0,24,6097.48,NORMAL,0,1,sem4
001710062033,001,RECUPERADO,CONSUMO,CONSUMO,2018-03-21,2018-03-21,500.0,6,96.66,VENCIDO,0,1,sem1
001710061969,001,RECUPERADO,PYMES,AFINFORMAL,2018-03-20,2018-03-20,10000.0,24,3169.99,NORMAL,0,1,sem4
001710061936,001,RECURRENTE,MICROEMPRESA,AFFORMAL,2017-12-12,2018-03-20,7000.0,18,2043.44,NORMAL,0,0,sem3
001710061951,001,RECUPERADO,PYMES,AFINFORMAL,2018-03-21,2018-03-21,20000.0,18,3869.07,NORMAL,0,1,sem3
001710061985,001,NUEVO,CONSUMO,CONSUMO,2018-03-20,2018-03-20,1078.0,12,310.32,NORMAL,0,1,sem2
001710061928,001,RECURRENTE,CONSUMO,CONSUMO,2017-04-20,2018-03-20,3000.0,12,453.73,NORMAL,0,1,sem2
001710071141,001,RECUPERADO,PYMES,AFFORMAL,2018-04-30,2018-04-30,10058.0,12,2064.33,NORMAL,0,1,sem2
001710061910,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-04-25,2018-03-20,5001.0,18,1539.97,NORMAL,0,1,sem3
001710062017,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-20,2018-03-21,2000.0,8,311.93,NORMAL,0,0,sem2
001710062025,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-07-18,2018-03-20,20000.0,18,4727.08,NORMAL,0,1,sem3
001710061993,001,RECURRENTE,PYMES,AFINFORMAL,2017-11-03,2018-03-21,30000.0,36,10506.09,NORMAL,0,0,sem6
001710062157,001,NUEVO,MICROEMPRESA,CTINFORMAL,2018-03-21,2018-03-21,4059.0,12,825.56,NORMAL,0,1,sem2
001710062058,001,RECUPERADO,CONSUMO,CONSUMO,2017-02-22,2018-03-21,2000.0,12,483.37,NORMAL,0,1,sem2
001710062124,001,RECURRENTE,PYMES,AFINFORMAL,2018-03-21,2018-03-21,60000.0,36,15699.57,NORMAL,0,1,sem6
001710062082,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-24,2018-03-21,7058.5,15,1969.15,NORMAL,0,1,sem3
001710062108,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-12,2018-03-21,10000.0,24,3337.69,NORMAL,0,1,sem4
001710062272,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-21,2018-03-21,20000.0,24,4884.8,NORMAL,0,1,sem4
001710062249,001,NUEVO,CONSUMO,CONSUMO,2018-03-21,2018-03-21,1060.0,12,209.89,NORMAL,0,1,sem2
001710062140,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-21,2018-03-21,3058.0,6,397.78,NORMAL,0,1,sem1
001710062173,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-02-17,2018-03-21,9559.0,12,1961.03,NORMAL,0,1,sem2
001710062231,001,RECURRENTE,PYMES,AFINFORMAL,2018-02-26,2018-03-28,35000.0,24,8125.46,NORMAL,0,1,sem4
001710062181,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-20,2018-03-21,15000.0,18,3098.28,NORMAL,0,1,sem3
001710062207,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-31,2018-03-22,10000.0,12,1742.65,NORMAL,0,0,sem2
001710062132,001,RECURRENTE,CONSUMO,CONSUMO,2017-04-12,2018-03-22,4000.0,24,1762.1,NORMAL,0,1,sem4
001710062306,001,NUEVO,CONSUMO,CONSUMO,2018-03-22,2018-03-22,1078.0,12,344.1,NORMAL,1,1,sem2
001710062264,001,RECUPERADO,CONSUMO,CONSUMO,2017-07-06,2018-03-22,1000.0,12,342.9,NORMAL,0,1,sem2
001710062215,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-19,2018-03-21,3000.0,12,657.84,NORMAL,0,1,sem2
001710062330,001,NUEVO,MICROEMPRESA,CTINFORMAL,2018-03-22,2018-03-22,1039.0,6,185.39,NORMAL,0,1,sem1
001710062355,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-22,2018-03-22,2060.0,12,464.76,NORMAL,0,1,sem2
001710062462,001,RECURRENTE,PYMES,AFINFORMAL,2017-03-28,2018-03-23,50000.0,36,15285.63,NORMAL,0,1,sem6
001710062348,001,RECURRENTE,PYMES,AFINFORMAL,2017-06-01,2018-03-22,35000.0,36,12234.1,NORMAL,0,1,sem6
001710062322,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-12,2018-03-22,2000.0,12,468.19,NORMAL,0,1,sem2
001710062363,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-22,2018-03-22,5058.5,12,986.36,NORMAL,0,1,sem2
001710062405,001,NUEVO,MICROEMPRESA,CTINFORMAL,2018-03-22,2018-03-22,1500.0,6,277.43,NORMAL,0,1,sem1
001710069772,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-04-18,2018-04-18,2000.0,12,491.49,NORMAL,0,1,sem2
001710062413,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2018-03-22,2018-03-22,10060.0,12,1308.97,NORMAL,0,1,sem2
001710062421,001,NUEVO,MICROEMPRESA,CTINFORMAL,2018-03-22,2018-03-22,1000.0,12,300.2,NORMAL,0,1,sem2
001710062389,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-03-06,2018-03-26,7000.0,24,3297.2,VENCIDO,1,1,sem4
001710062371,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-29,2018-03-23,5000.0,12,979.25,NORMAL,0,0,sem2
001710062397,001,RECURRENTE,CONSUMO,CONSUMO,2017-03-15,2018-03-22,3058.5,12,641.45,NORMAL,0,1,sem2
001710062991,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-05-11,2018-03-28,5010.0,18,1545.93,NORMAL,0,1,sem3
001710062595,001,NUEVO,PYMES,AFINFORMAL,2018-03-26,2018-03-26,70234.0,36,18892.02,NORMAL,0,1,sem6
001710062439,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-05-03,2018-03-22,2000.0,12,433.91,NORMAL,0,1,sem2
001710062744,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-27,2018-03-27,15000.0,18,3879.95,NORMAL,0,1,sem3
001710062538,001,NUEVO,MICROEMPRESA,CTINFORMAL,2018-03-24,2018-03-24,6078.0,12,1241.07,NORMAL,0,1,sem2
001710062470,001,RECUPERADO,CONSUMO,CONSUMO,2018-03-23,2018-03-23,8000.0,24,3524.1,NORMAL,0,1,sem4
001710062488,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-24,2018-03-24,1000.0,12,224.46,NORMAL,0,1,sem2
001710062504,001,RECURRENTE,PYMES,AFINFORMAL,2018-02-26,2018-03-23,30000.0,36,10701.82,NORMAL,0,1,sem6
001710063957,001,RECURRENTE,CONSUMO,CONSUMO,2017-09-12,2018-04-11,2000.0,12,435.11,NORMAL,0,1,sem2
001710062561,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-23,2018-03-23,3058.5,8,592.66,NORMAL,0,1,sem2
001710062553,001,NUEVO,PYMES,AFINFORMAL,2018-03-23,2018-03-23,35000.0,36,11677.46,NORMAL,0,1,sem6
001710062645,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-26,2018-03-26,15000.0,36,6931.77,NORMAL,1,1,sem6
001710062512,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-23,2018-03-23,5059.0,18,1555.8,NORMAL,0,1,sem3
001710062777,001,RECURRENTE,PYMES,AFINFORMAL,2017-01-30,2018-03-27,30000.0,36,10677.87,NORMAL,0,1,sem6
001710062694,001,RECUPERADO,PYMES,AFINFORMAL,2018-03-27,2018-03-27,30000.0,36,9924.11,NORMAL,0,1,sem6
001710062637,001,RECURRENTE,PYMES,AFINFORMAL,2018-03-24,2018-03-24,35000.0,36,13828.67,NORMAL,0,1,sem6
001710062546,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-23,2018-03-23,1078.0,12,319.93,NORMAL,0,1,sem2
001710062660,001,NUEVO,CONSUMO,CONSUMO,2018-03-26,2018-03-26,3000.0,12,887.95,NORMAL,1,1,sem2
001710062579,001,RECUPERADO,PYMES,AFINFORMAL,2018-03-23,2018-03-23,5058.0,12,1027.66,NORMAL,0,1,sem2
001710062629,001,NUEVO,CONSUMO,CONSUMO,2018-03-24,2018-03-24,2058.5,12,449.78,NORMAL,0,1,sem2
001710063304,001,RECURRENTE,PYMES,AFINFORMAL,2018-04-04,2018-04-04,5000.0,12,1007.27,NORMAL,0,1,sem2
001710062652,001,RECURRENTE,CONSUMO,CONSUMO,2017-03-28,2018-03-26,3000.0,12,709.71,NORMAL,0,1,sem2
001710062793,001,RECUPERADO,PYMES,AFINFORMAL,2018-03-27,2018-03-27,5058.0,18,1569.13,NORMAL,0,1,sem3
001710062702,001,RECUPERADO,CONSUMO,CONSUMO,2017-02-22,2018-04-04,3000.0,12,648.47,NORMAL,0,1,sem2
001710062785,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-27,2018-03-27,1058.5,12,369.99,NORMAL,0,1,sem2
001710062678,001,RECURRENTE,CONSUMO,CONSUMO,2017-01-16,2018-03-26,6000.0,12,1211.62,NORMAL,0,1,sem2
001710062686,001,NUEVO,PYMES,AFINFORMAL,2018-03-26,2018-03-26,35000.0,24,7659.16,NORMAL,0,1,sem4
001710062710,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-06,2018-04-11,5050.0,18,2072.03,NORMAL,1,1,sem3
001710062850,001,RECUPERADO,PYMES,AFINFORMAL,2017-07-06,2018-03-27,35000.0,24,8146.41,NORMAL,0,1,sem4
001710062751,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-02-27,2018-03-27,2000.0,12,450.92,NORMAL,0,1,sem2
001710062819,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2018-03-27,2018-03-27,1000.0,6,121.25,NORMAL,0,1,sem1
001710062868,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2018-03-27,2018-03-27,1000.0,12,226.31,NORMAL,0,1,sem2
001710062892,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-28,2018-03-28,10156.0,24,2734.88,NORMAL,0,1,sem4
001710062926,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-10,2018-03-28,6000.0,12,1045.91,NORMAL,0,1,sem2
001710063049,001,RECURRENTE,CONSUMO,CONSUMO,2018-03-28,2018-03-28,1000.0,12,323.79,NORMAL,0,1,sem2
001710063247,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-04-02,2018-04-02,2000.0,12,432.81,NORMAL,0,1,sem2
001710062827,001,RECURRENTE,CONSUMO,CONSUMO,2017-01-09,2018-03-27,5060.0,12,1055.89,NORMAL,0,1,sem2
001710062801,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-01-30,2018-03-27,5000.0,24,2400.84,NORMAL,0,1,sem4
001710063130,001,RECURRENTE,PYMES,AFINFORMAL,2017-07-08,2018-03-31,60000.0,36,16500.35,NORMAL,0,1,sem6
001710062876,001,RECURRENTE,CONSUMO,CONSUMO,2017-09-27,2018-03-27,6200.0,12,1562.16,NORMAL,0,1,sem2
001710062843,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-27,2018-03-27,13000.0,16,3606.44,NORMAL,0,1,sem3
001710062900,001,RECURRENTE,PYMES,CTINFORMAL,2018-03-28,2018-03-28,8000.0,12,1657.59,NORMAL,0,1,sem2
001710062959,001,RECURRENTE,PYMES,AFINFORMAL,2017-04-28,2018-03-28,10000.0,12,1621.91,NORMAL,0,1,sem2
001710063015,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-28,2018-03-28,2000.0,12,445.24,NORMAL,0,1,sem2
001710063122,001,RECURRENTE,PYMES,AFINFORMAL,2017-04-06,2018-03-28,60000.0,36,16601.45,NORMAL,0,1,sem6
001710062934,001,NUEVO,PYMES,AFINFORMAL,2018-03-28,2018-03-28,35000.0,24,7612.46,NORMAL,0,1,sem4
001710062918,001,RECURRENTE,CONSUMO,CONSUMO,2017-08-18,2018-06-22,1500.0,12,335.98,NORMAL,0,0,sem2
001710062967,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-02-11,2018-03-28,3559.0,12,737.6,NORMAL,0,1,sem2
001710062942,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-10-30,2018-03-28,2000.0,12,600.97,NORMAL,1,1,sem2
001710063114,001,RECURRENTE,PYMES,AFINFORMAL,2017-05-30,2018-03-31,16000.0,18,3975.32,NORMAL,0,0,sem3
001710062975,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-28,2018-03-28,1500.0,12,283.14,NORMAL,0,1,sem2
001710063221,001,RECUPERADO,CONSUMO,CONSUMO,2018-04-02,2018-04-02,1500.0,12,488.93,NORMAL,0,1,sem2
001710063007,001,NUEVO,CONSUMO,CONSUMO,2018-03-28,2018-03-28,2058.5,12,458.61,NORMAL,0,1,sem2
001710063072,001,NUEVO,PYMES,CTINFORMAL,2018-04-02,2018-04-02,2058.0,12,446.13,NORMAL,0,1,sem2
001710063098,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-28,2018-03-28,5000.0,12,1178.21,NORMAL,1,1,sem2
001710063106,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-05-09,2018-03-28,14000.0,18,3207.71,NORMAL,0,1,sem3
001710063189,001,RECURRENTE,CONSUMO,CONSUMO,2017-03-14,2018-03-31,1500.0,12,528.95,NORMAL,0,1,sem2
001710063155,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2018-03-31,2018-03-31,500.0,6,82.96,NORMAL,0,1,sem1
001710063205,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-31,2018-03-31,15000.0,24,5920.42,NORMAL,0,1,sem4
001710063171,001,NUEVO,MICROEMPRESA,AFINFORMAL,2018-03-31,2018-03-31,2000.0,12,543.28,NORMAL,0,1,sem2
